N,R,T,M,A,$\langle d \rangle$,S_am,max,$s_a$,$s_g$
536384,0.34796109091009336,0.03472281112981712,0.5755748927569143,0.16218061603231557,4.528138528138528,9702,145,0.4265606964072389,0.3754914295805183
533619,0.7712432769205746,0.00022859828203472573,0.38608052951370764,0.20387199573631282,4.286666666666667,9900,87,-0.09610113419136213,0.3526437663350859
536659,0.2859706458842762,0.03731130350661782,0.5756793132753973,0.12375975209367135,4.490052035506581,9801,212,0.9654595448996517,1.5637526667553783
535274,0.5185227557802632,0.0338463635284929,0.5764719215443144,0.1632008660709231,4.524427952999382,9702,134,0.3859909203428236,0.29722913616396857
537661,0.11623463443815595,0.03838364384897697,0.5786985370573587,0.12121866105447884,4.601010101010101,9702,189,0.9718794041703012,1.5643947663888949
533571,0.7712520985932189,0.00022797874058454526,0.38598252669252225,0.20339293025173305,4.3693,10000,90,-0.09470222606147854,0.3680056335125956
536636,0.2860543139357617,0.037318048642228256,0.5756991815430417,0.12343102710144753,4.5993265993265995,9801,215,0.972371009394343,1.5152226160058848
536399,0.3299074000049622,0.0002556500422120888,0.38271876506938246,0.2033765919524442,4.440630797773655,9702,86,-0.12105861255002012,0.35275157212463687
535567,0.4744298304860466,0.0002457713736123872,0.38380585571384923,0.2035656282827945,4.326666666666667,9900,80,-0.11323709587580867,0.3352181750574662
537698,0.1164798493699396,0.03687866446112897,0.5789118733029299,0.14543829213126705,4.586064728921872,9702,164,0.5867885543612832,0.6640064638836223
535313,0.5040151016008579,0.00024160556410377648,0.3840469172222628,0.20346661630229165,4.2836,10000,84,-0.11132226634489076,0.3486658684066117
533467,0.7828694144339106,0.033529962145823655,0.5719913947566896,0.15392667265192872,4.545050505050505,9900,147,0.37919738015719606,0.3497127547002509
536822,0.28625473131114865,0.03589262899512873,0.577543168020203,0.15076223270816064,4.526938775510204,9800,152,0.5658632706985102,0.7222117489089988
536486,0.32954819252197837,0.0002576470614814932,0.3827955195848695,0.20331713121871828,4.355918367346939,9800,87,-0.1193152605476837,0.3183536066063295
535508,0.4892995867597721,0.03401368226617225,0.5759359064863381,0.16291641170144974,4.523535353535354,9900,140,0.4034258800120701,0.3245659147728241
536812,0.2861217170283093,0.03579633170113755,0.5760853417236956,0.15108879452127383,4.547878787878788,9900,156,0.5603380332087131,0.7205305767686193
535218,0.5191034699497992,0.0343105306669358,0.5764305885151801,0.16007362149344356,4.500969288848077,9801,175,0.42910280429854314,0.3859027656563958
533257,0.782771273325743,0.03756868563740518,0.572258806157605,0.07328571440104233,4.532525252525253,9900,189,1.1519830637712614,2.1449809235626165
534928,0.5668740678662304,0.00024019869750739628,0.38457116489371956,0.20339350780173288,4.295071931435568,9801,80,-0.10898610561185657,0.347899453226881
535294,0.5042138649126241,0.00024415141615132294,0.384149766571212,0.20291274404066223,4.306258460897636,9603,87,-0.11259200466146324,0.33450456041225163
535645,0.47432934612108296,0.0002474810353903737,0.38385279128353916,0.20300408270117784,4.357979797979798,9900,84,-0.1123683989768317,0.3378776113816978
534987,0.5671003989050099,0.00023954252510483427,0.3846819593683762,0.20325458976520192,4.337979797979798,9900,83,-0.10716167084891987,0.31437175927313876
533443,0.7983813609084117,0.00022826297621508814,0.38617736877802133,0.20304752346504656,4.319393939393939,9900,85,-0.09439754211708111,0.35274906779749543
535241,0.48967754029712496,0.03754927936391918,0.5754269941751142,0.09772649250222976,4.507708333333333,9600,218,1.213556166821668,2.278338486604635
533775,0.7394137171496074,0.000229422196998952,0.3858278512561326,0.20315161068709567,4.327373737373738,9900,86,-0.09771962861282842,0.3399980511356913
533440,0.7982524817846244,0.0002287217220713963,0.3861992318076614,0.20314472798221042,4.3162,10000,80,-0.09271956218588928,0.3452734128402036
537827,0.08757977411004485,0.037059938799906635,0.5792036722140076,0.14580596690071748,4.6008538998229715,9603,160,0.5692167869678534,0.6483864515202418
534963,0.5671508478454443,0.00023721045090160106,0.38452048420952184,0.2030697905258333,4.3492,10000,82,-0.10740928804132419,0.3433728698997048
538164,0.02894928365261356,0.00028294527204033324,0.38078247356313516,0.2035376667024449,4.354680828907633,9603,82,-0.1339651201462764,0.34488044818097546
537977,0.08790686519105813,0.03670926972699906,0.5800572723580688,0.15167068818322696,4.514422576278246,9603,164,0.4857046053801411,0.4950414986989177
533907,0.7392615432964936,0.00023013673516616038,0.3856979226640237,0.2033654795018703,4.348484848484849,9900,82,-0.09841040852840491,0.33402020655598663
533246,0.8099388547814844,0.03555316207556543,0.5722755684333629,0.1191988236397899,4.456363636363636,9900,165,0.6439692015213077,1.0092565008242396
536930,0.25711564385804825,0.03574969008704207,0.5778300967178911,0.15042835795749093,4.597,10000,143,0.5667594163544103,0.6823480344211622
535000,0.5672267969333661,0.00023972283907404827,0.38450332260888076,0.2031838332582724,4.397171717171717,9900,82,-0.1081103863272399,0.339809632860459
538034,0.0553417984633749,0.037829144865094935,0.579452343395849,0.1341100624960044,4.543788399458503,9603,169,0.7094215926885554,1.0225597086041265
537865,0.08747019239516683,0.0367791401793836,0.5785234286764144,0.14517861576676164,4.525454545454545,9900,176,0.5678883832718481,0.6953981493360383
533817,0.7394984879101734,0.000227531421694207,0.38572096917868676,0.2035233882288756,4.353673469387755,9800,87,-0.09786879724818234,0.33366007275607823
533193,0.8099886145287435,0.035679018128532414,0.5736529322900753,0.11487040386958824,4.546262626262626,9900,188,0.6842741365832481,1.1153427332842811
536971,0.2567652580477087,0.035709669033902186,0.5749994462467478,0.15118569924369668,4.663877551020408,9800,185,0.5635576156044231,0.6830335741645182
533907,0.7395041392942111,0.00023190885089418033,0.38586102794192784,0.20298228405558857,4.367697594501718,9603,84,-0.09698879182356188,0.3626478596328502
538130,0.02893246733913542,0.00028271830680978103,0.38081356868562233,0.20285592831434354,4.355575961636568,9801,87,-0.13286523113342147,0.3574522457811869
537999,0.08779135641487223,0.03664689799561642,0.5794452034326463,0.1516872813129205,4.612929292929293,9900,146,0.47888431536019166,0.5062721632476769
536449,0.34765743239704144,0.03439999287445036,0.5749438534514965,0.16387137949366812,4.563737373737374,9900,148,0.4155704191603894,0.2922869741152067
537965,0.0552126436623174,0.03796841786885535,0.5796739260067606,0.13059362455139842,4.594413522984952,9702,198,0.7660234665018167,1.079111986745257
536938,0.2570464488632448,0.035477280293823375,0.576944441383247,0.1580874278589189,4.556907216494845,9700,163,0.4829667486086313,0.47555491058119237
536420,0.3476228348996397,0.03458570022164824,0.5761747599865414,0.16265963487699336,4.536875,9600,151,0.43118928965968056,0.354439046025922
535747,0.4486986654463353,0.0002504636991455773,0.38364131144792646,0.20335410183120045,4.306397306397306,9801,92,-0.1141573832156194,0.3219404088519914
536891,0.25739711035085444,0.03584332044251936,0.5775291970505696,0.15775187741509028,4.5522,10000,168,0.47497361711472447,0.49797794053060057
535257,0.5185984291909148,0.03384788844695894,0.5745976977993237,0.16270392198402522,4.57469387755102,9800,145,0.39784576504675145,0.28860454721681017
535712,0.4485991459518171,0.00024793137105296234,0.3836240610594041,0.20279097733892712,4.3616,10000,83,-0.11275650525510796,0.3198727284660257
536535,0.32998541667240994,0.00025671160853135727,0.38287020989765946,0.2029769872310016,4.379112869637651,9604,84,-0.11912554881526825,0.32336446682938086
537489,0.1480462751865646,0.00027115307740466866,0.3813874245872258,0.20279245067131224,4.342929292929293,9900,88,-0.12854792933167117,0.34564547801500356
535436,0.5042505299895518,0.00024405598030057598,0.3840983931767065,0.20335860500655598,4.346262626262626,9900,83,-0.11184450029805391,0.3511662730195271
535452,0.46411316000584435,0.03620232738376216,0.576562154590202,0.12948161729081376,4.547,10000,164,0.8027228449663427,1.2517817265324562
536531,0.32987197547575003,0.0002556435279735591,0.3828004507253177,0.2032937726973398,4.280537332083724,9603,81,-0.12192396170507834,0.3471799320200802
537345,0.17042506678281868,0.037557239862928554,0.5786795672651278,0.1314847316779009,4.609081632653061,9800,181,0.8289560498013039,1.289968142946836
535301,0.5189329635582217,0.0341005214526343,0.576098724043499,0.16157130597866828,4.542291602897664,9801,142,0.39912220539900367,0.36493875338240006
535531,0.4639953079728623,0.036294362316083933,0.5765583382854815,0.1254402269385496,4.523603380746238,9702,179,0.8482722229084692,1.3625522986324072
535367,0.5040273692393789,0.0002434787777762544,0.3840508682088064,0.20363114398952953,4.339090909090909,9900,82,-0.11259546920609982,0.35213292172188493
537566,0.1481899030443041,0.0002731463365765582,0.381515300075853,0.2034383006953284,4.353535353535354,9801,83,-0.1308209754072227,0.3319119383657017
533462,0.7983005874682626,0.00022759211578655532,0.38620622757894785,0.20391369076273133,4.3539393939393936,9900,84,-0.09331959467319292,0.34043340807295225
537348,0.17019887358267424,0.03798036505647665,0.5775189524712263,0.128873163456794,4.5477221191506905,9702,181,0.87553103350739,1.3285014012686536
533560,0.7983863230992742,0.00022670317748579193,0.38619912989494154,0.20319517987523653,4.325918367346938,9800,86,-0.09485957086207362,0.35751474267717126
532968,0.8552174680145447,0.03400895379617791,0.5709485578533449,0.1453400289490271,4.5261,10000,140,0.41345953791781953,0.47910573120426214
533110,0.8385588419349236,0.00022387820113484692,0.386491932941414,0.20328947624890287,4.342551020408163,9800,81,-0.08916015256881346,0.33230013478755793
532918,0.8552502736096906,0.03426761469672321,0.5715533514853731,0.14161844716242614,4.5504,10000,156,0.4284643267959899,0.531839904584633
538209,0.02899945691577784,0.0002843708859255878,0.3806557256489126,0.20311064399278944,4.411033163265306,9408,87,-0.1349120400185222,0.35902525941236246
534541,0.6355771165811608,0.03407738546738316,0.5738651099320697,0.1543189892677759,4.5353535353535355,9603,146,0.43745910680958183,0.49343811315390046
533342,0.810105363852645,0.03552188005345313,0.5734941463704742,0.11972088636579975,4.473737373737373,9900,155,0.6322915130499125,1.0129886568351774
538069,0.0552254626553786,0.037834045380244215,0.579088079665062,0.13398956092174794,4.565181174510621,9604,171,0.7229127626319896,1.0100465343557428
533127,0.843655701143785,0.00022552125503269606,0.3864632514848573,0.2027969042391926,4.3608,10000,80,-0.08990664230415417,0.3486406737082493
533322,0.8099741414720615,0.0354761964462714,0.5703182212277095,0.1161153411025126,4.5279,10000,156,0.6688752222020103,1.0387003742418313
534453,0.6224610812613889,0.00023662314083592724,0.38495482758889393,0.20337867552589964,4.481414141414142,9900,84,-0.10437544723451143,0.3363393410172954
538135,0.028946802557182356,0.00028465680386266745,0.3806541914565763,0.20334313488040737,4.345408163265306,9800,84,-0.1355555781085557,0.34937030604028524
533213,0.8436517038233681,0.00022451910605629603,0.3864128987435766,0.20331010092750595,4.3525,10000,90,-0.09258531575133919,0.3692421516756787
537960,0.0552267032030942,0.03787367626903811,0.5788727043657873,0.13254702283509742,4.624922696351268,9702,160,0.7502949879322545,1.0785841968660144
534409,0.6354107453486353,0.03406316249856702,0.5738427812160944,0.15270631454094102,4.562493623099684,9801,154,0.45778065336211515,0.5257959115959393
535719,0.4486617246921374,0.0002459188826113892,0.3836898185424167,0.203284789826918,4.328129782675237,9801,88,-0.11508325857091128,0.3483499219274537
534560,0.6223349589103029,0.00023535682955160196,0.3848708893787493,0.20333838563560955,4.4255555555555555,9900,84,-0.10295841209652815,0.34281663109094196
535701,0.4487831605296312,0.0002473740621351738,0.38363161573265064,0.20359778304621937,4.3233353947639666,9702,84,-0.11454711114521755,0.3434337613764783
537163,0.21098339595801988,0.00026787089662246255,0.3819694473045622,0.20317412534164192,4.325190682333539,9702,84,-0.12700281666319935,0.3626372956983629
537562,0.1479146392900759,0.0002718978591191081,0.38140336667020625,0.20351089497481895,4.334848484848485,9900,83,-0.1293036813305292,0.3620686537242548
537078,0.21121937570125407,0.0002655378482596738,0.3819223160762889,0.20331269534194457,4.399090909090909,9900,87,-0.12454612353013318,0.36752534322168223
535510,0.4636468519034137,0.035748126565721905,0.5750279910474743,0.12944501895415822,4.518346732632447,9702,153,0.794737738128047,1.2736640960935268
533134,0.8416438084263514,0.00022227203583849447,0.38647469182859545,0.20322906025735618,4.344141414141414,9900,81,-0.09032459377650433,0.34346118010968796
537418,0.1701481489649697,0.03751596694383292,0.577558930614583,0.1319303255742863,4.541717171717171,9900,161,0.832385326425103,1.198797261620944
537211,0.21094218220613492,0.0002655627072791668,0.3819333472245965,0.20313884272590807,4.264141414141414,9900,84,-0.12635331992998003,0.3658686011627222
535593,0.46371287660961064,0.03614810569938084,0.5760784548700512,0.12527693236970805,4.5856,10000,176,0.8528743312512232,1.3299777914475015
533135,0.8416846086623312,0.00022178308925867969,0.38655754501945255,0.2030243849609435,4.378,10000,83,-0.090116013571074,0.3582998964560784
537581,0.14791270954918495,0.00027300818250430294,0.38152928067724756,0.2030081825476408,4.353877551020408,9800,82,-0.12686494900976858,0.329487090956987
537223,0.21104707740742068,0.00026623598989387664,0.3819065583913658,0.20326742953508864,4.338383838383838,9900,89,-0.12575973006912217,0.32881407250856975
537206,0.17009701083135995,0.03766722963440801,0.5759118644663593,0.12934075184823346,4.552424242424243,9900,189,0.8780458245396091,1.3409906686768664
533147,0.8416850221782364,0.00022344590461041168,0.38661542967936824,0.2031981731697357,4.308787878787879,9900,91,-0.08972163358932557,0.33200174229961465
532984,0.8551734974899584,0.03410204617210786,0.5704262599510457,0.1455749197699886,4.5202,10000,134,0.41062945234422005,0.4708352320646756
533229,0.8416479435854034,0.00022414383051695875,0.3863841241621056,0.20317699119193902,4.319393939393939,9900,82,-0.09087351567554075,0.35574336357619535
533030,0.855286249493443,0.03447948447042392,0.5722440887480289,0.14373006238383354,4.5051,10000,131,0.4180653797222927,0.5495497774226613
533852,0.6972986384299628,0.0374500882380051,0.5724452310116686,0.08372996862291152,4.5056,10000,197,1.1471103387890371,2.039219099163226
534489,0.6356986902572896,0.033977847969556184,0.5741011495818421,0.1551525482925437,4.5198,10000,153,0.43784305616606595,0.4731207355639064
533938,0.6970645884276195,0.034638448119354494,0.5713213887901348,0.13370603252823976,4.542121212121212,9900,177,0.5933528514454778,0.8745839081634645
533118,0.8436493605665719,0.00022328713703452822,0.3864962695973324,0.20346207185350326,4.364545454545454,9900,81,-0.09192651027985743,0.3551834185256356
535920,0.4017216045519831,0.03736343227348746,0.5728285451831284,0.10596552320028273,4.5798989898989895,9900,197,1.1893095793135817,2.211673808543808
534577,0.6224382000479678,0.00023906376437889834,0.38493882712212735,0.20258137864382464,4.371212121212121,9900,81,-0.104225294921229,0.35955368345807404
533868,0.6970166205826164,0.03724513344834663,0.5727700385370121,0.08254686684372041,4.4756,10000,207,1.1500457469141485,2.109341826125447
533056,0.8436486713733966,0.00022278772747542797,0.38648297556519323,0.20315431593386063,4.3734,10000,82,-0.09165802287207564,0.3357346143445469
535850,0.4018187807897051,0.037493253062292314,0.5751978966898196,0.10582045418205926,4.516579940822365,9801,253,1.1838689685690913,2.087568784856138
534534,0.6350616000860113,0.034245623864125566,0.575218981616208,0.15304989619538578,4.511234796949083,9702,125,0.44693046610299936,0.5457046939141379
537652,0.08388969601067423,0.04010611632856132,0.5789488681602408,0.0952145119358585,4.711717171717171,9900,278,1.5215575498715652,3.2034615743155492
537627,0.11641699495234918,0.0385437468498769,0.5791332799661195,0.12143319698927815,4.604720676149247,9702,185,0.9670837647064306,1.5312073993557898
537678,0.11633856476899623,0.03689264377483355,0.5791745386381795,0.1464784761753175,4.561010101010101,9900,169,0.5791994276540685,0.7168759204181423
538006,0.05882387806242988,0.0002806558411203173,0.3808585504582512,0.2032204950628916,4.3896103896103895,9702,86,-0.13308270406368095,0.33800272977740864
536699,0.28617740383687623,0.03773671060775199,0.5775660744579063,0.12341409283238852,4.5764,10000,196,0.9698192467133782,1.5736524450144185
533266,0.823306307771618,0.00022701138122562293,0.3864106162439212,0.20346389569477907,4.36969696969697,9900,82,-0.09169558490495094,0.3221381260018625
537613,0.11631113488061796,0.038235178486769446,0.5772393014300249,0.12178603044145082,4.606530612244898,9800,196,0.9709532739219094,1.5886841016018554
533318,0.8232708832424058,0.00022483326689446307,0.3863527675216695,0.2027849725322493,4.3399,10000,82,-0.09134250313908222,0.3633809780820259
535298,0.5339708829667285,0.00024057489238884158,0.3843168766447632,0.20364592833248887,4.3483,10000,91,-0.108398568225185,0.37657669148400696
537732,0.08355529948200241,0.03980101426441388,0.5768832803155088,0.09439021764878557,4.532496684011836,9801,263,1.5405953059915687,3.1793155537320383
533459,0.7677084051242891,0.03596687748553541,0.5725846000802479,0.11510878463324377,4.5988,10000,175,0.7082790863948714,1.1704753249174757
537651,0.08412030004714081,0.04044561652832463,0.5799087998681245,0.09505004526403543,4.6139,10000,294,1.518010194151065,3.121011099944847
533069,0.8436523930165434,0.00022318999692317955,0.3866293158845411,0.20283356550181617,4.337,10000,85,-0.08723530909872174,0.36166102825213564
537609,0.11614503932536259,0.03829357967222347,0.5781929384929532,0.12170885187648658,4.616060606060606,9900,250,0.9775825951855599,1.5980100356446314
538055,0.05747691892055808,0.036608735150626764,0.5800149923193477,0.1512130774045664,4.495153555759616,9801,148,0.45426905039101284,0.4266680741624433
534758,0.5888186677620244,0.00023717171434926054,0.38477904033900673,0.20275320832400198,4.3746,10000,83,-0.10524768643853882,0.3349518041579941
537173,0.2095387092238858,0.03711321662770279,0.5760058347487652,0.13704042782418172,4.558106315682073,9801,154,0.7617446978151973,1.103221358040267
532957,0.8553216740226551,0.03452630116488293,0.570060633399388,0.13916283843147134,4.4999,10000,149,0.45817900865969247,0.6094451561388292
534856,0.5731134715211597,0.03394496564520898,0.5749982704794782,0.15941464487573612,4.529072164948453,9700,133,0.3971618646321477,0.38638467707452956
537957,0.05886674587793562,0.0002808068349810765,0.38087413946192145,0.20308996132567336,4.328950136755733,9506,88,-0.13258757242192046,0.35371110316300014
537709,0.11650714141968281,0.03687514303899958,0.5787378196764031,0.14644038967241357,4.5717377860235,9702,164,0.5824469026714647,0.7442757424231756
534363,0.6539297794857516,0.00023341669429153257,0.3851286530059724,0.20319882882044377,4.328282828282828,9900,81,-0.10292379603535298,0.33343337477363133
533580,0.7677111618969904,0.033770230971014815,0.5717632609423846,0.15182988115400262,4.5181,10000,137,0.3962975800561468,0.3973801524869505
534002,0.6812001885632528,0.03518793186018133,0.5764195124182786,0.12920996956590552,4.518080808080808,9900,161,0.649927292303151,1.0235359672373276
533259,0.8232411100972313,0.0002244797614274033,0.38640026784871273,0.20358720230435545,4.306161616161616,9900,81,-0.09175095927407267,0.3692267863719389
536621,0.2860774708264529,0.03746525990506144,0.5760925757555517,0.12423967374601583,4.57265306122449,9800,188,0.9586246789309657,1.5411721621294516
538140,0.05773633123175361,0.03679817030027998,0.5799275219408428,0.15263972879425267,4.623086734693878,9408,164,0.44146359632109283,0.3780471775879691
534758,0.5886950265063695,0.00023802859228583642,0.3848058238179389,0.2031670274220204,4.312,10000,85,-0.1055540085136884,0.325563860046249
534065,0.6813847544956071,0.03632250101776051,0.5732532611423493,0.1071739612015394,4.5586,10000,221,0.8685929678121379,1.4380243474450403
537255,0.20967654785895248,0.03566710815354695,0.5771500457073468,0.1596329295272481,4.525050505050505,9900,154,0.43970957942145295,0.38430825270947516
534870,0.5726610851208707,0.033828646719868155,0.575010797322822,0.16027346610355125,4.553838383838384,9900,140,0.4186889981370841,0.4000175838154878
533328,0.8232098207270713,0.00022451933005758183,0.3864042785155023,0.20344218104366857,4.319967350270381,9801,82,-0.09360124718551738,0.347112836233057
537689,0.11616681782970312,0.03823155436299011,0.5777741694845051,0.1221190219334028,4.619324558718498,9801,208,0.9652195512173668,1.5804348577884173
534674,0.5890243230055439,0.00023944504121730447,0.38474779905847317,0.20349717299996362,4.354329896907217,9700,82,-0.10598051438418919,0.3694792409800367
535461,0.47065001943524754,0.03544318482182562,0.5749647691695339,0.1398774112446132,4.571734693877551,9800,181,0.6705580559882146,0.9815202552505274
537205,0.20953250648530777,0.035580943560556244,0.5772001819775555,0.15982647906910705,4.508787878787879,9900,168,0.43775348424911587,0.38643917968533265
536669,0.28597257562516715,0.037545705095014245,0.5757331165923613,0.12352146155308467,4.530208333333333,9600,186,0.961362403774521,1.5587587236631502
538125,0.057329155903766575,0.036259643929774515,0.5775021014073537,0.15164148104016614,4.624848484848485,9900,146,0.4576181749398334,0.38215500192133306
535188,0.5336553703310608,0.00024200302182294983,0.38429117975470545,0.2030514936381355,4.423830138115853,9702,93,-0.10699618669385812,0.351709509734932
535899,0.4336906570216379,0.03420687801688195,0.5747583237240265,0.16390662172265683,4.565918367346939,9800,153,0.4146789742741317,0.3260075059059365
535702,0.41892634730373846,0.03661113476048584,0.5750365903728759,0.12418246609091506,4.510824742268041,9700,197,0.8962050063440334,1.4510007111105288
534214,0.6689586015443441,0.0002319796612975526,0.3851498857553833,0.20303533178598024,4.3256565656565655,9900,84,-0.09891364842383209,0.34204725784930307
533126,0.8348054959020573,0.034870379083526415,0.5722374976011168,0.12962054590113434,4.4986734693877555,9800,175,0.5336044187604594,0.7952603459385515
534833,0.5730503414262991,0.034062817406505366,0.5760201651988012,0.15802982630075715,4.543571428571428,9800,172,0.42539682966505704,0.4141355434109079
537723,0.1166391908320767,0.037067109533863725,0.5794114407692011,0.14649196595182867,4.580204081632653,9800,141,0.5638816123792608,0.7001152639245792
535721,0.43320918666934993,0.03680296208545586,0.5782953963173646,0.12642523619426588,4.562755102040816,9800,198,0.8515457530264591,1.3881589423705913
535954,0.41897982869414435,0.03478392460389866,0.5761961261707906,0.15611585692839286,4.487959183673469,9800,146,0.4908424214633444,0.5618300593945108
535765,0.45550872105044066,0.00024834894216388626,0.383740440551529,0.20331649471718816,4.325306122448979,9800,81,-0.11290388338543925,0.3511186672081436
535031,0.5476581215902168,0.0345223241603262,0.5746211763044822,0.144556557289689,4.532802775227018,9801,146,0.57009162260391,0.7971278710455633
534918,0.572595473930579,0.0339319348762696,0.5762112767467908,0.15838746781864763,4.509591836734693,9800,165,0.4339662572302477,0.4049640361285899
535536,0.270481193580929,0.015156050862744255,0.33633164088940043,0.12868010534602886,3.8243877551020407,9800,145,0.05072258873586457,0.33598179563111075
538241,0.00020451978973022667,0.010549387778151731,0.34118680355380393,0.12367862224776013,4.0599876314162024,9702,228,0.4781858376100328,0.32649754124891134
538236,0.0002123198243256914,0.009900428553311566,0.35544243641952644,0.14370068788608267,4.0456701030927835,9700,154,0.2659926606049289,0.3375769896995089
538274,0.00018677135051537865,0.0002871585817369916,0.38046068753405726,0.2033650329845098,4.411433926897844,9603,81,-0.13244436028567944,0.35126787010016486
538376,0.0002036385075547161,0.006934388885000085,0.34852468061204683,0.14333375294327222,4.161616161616162,9603,144,0.012049687657242701,0.3497267127626545
538299,0.00020758861642013198,0.006931525574687673,0.3487235286896061,0.1440901204712669,4.162136832239925,9603,134,0.013557526512351084,0.3275027014170418
538323,0.00019187138001284655,0.00028613117929215324,0.38056524349373416,0.2033533418926083,4.32949494949495,9900,82,-0.13609100058912585,0.3309028179055493
534017,0.4942348035357405,0.012779319127695839,0.3863648706584803,0.1941739353217799,4.354331528529779,9604,104,0.04052725133280186,0.3236464167720811
532562,0.8647755674830852,0.003212587965563869,0.38754239402275675,0.20511867058058025,4.3449647995102545,9801,86,-0.05886512578501331,0.3440385788710921
533196,0.8385195579239296,0.00022291456262215676,0.3863793490233092,0.20325591801038856,4.3520408163265305,9800,83,-0.08980763827162354,0.3457135502558012
533233,0.8385195579239296,0.0002257025392491483,0.3865161322589709,0.2034443760909861,4.329183673469387,9800,82,-0.08986455056228917,0.3524277298778502
532594,0.8380576082879603,0.009753127238823236,0.39798893798779567,0.21457077431332167,4.3394949494949495,9900,93,-0.02292893073998487,0.9138473817286467
532577,0.8380758661157676,0.00975656160282752,0.3978144632381338,0.21423141684861866,4.364545454545454,9900,87,-0.022689583928012555,0.9629724270796476
536598,0.00019504181648301837,0.008282735949719356,0.3820142049070352,0.18268409115721848,4.36979797979798,9900,133,0.018959004119792486,0.3026089886333363
526455,0.00019614556730315421,0.01157153984899817,0.44581835276630705,0.13518758468268752,4.842130987292277,8184,10115,21.762023397732445,0.3372943191157613
806942,0.00016541244715612217,0.00024657729605815173,0.3568565918482619,0.12566877813140473,4.481034482758621,5800,82,0.4218238118678322,0.3398229490940204
537292,0.00019683370653169498,0.005214341667694255,0.38110766488837444,0.1932225392297087,4.3270459699031125,9702,94,-0.09098752267396347,0.3248770019145709
537296,0.00020988075487111501,0.008262276713138792,0.3719800400752596,0.1842019986922242,4.182539682539683,9702,93,0.006910948047859005,0.35736599414795195
554603,0.0001607821078486582,0.009501864475831045,0.20049349958914298,0.07644251588601811,3.809578947368421,9500,113,-0.29082014177714777,0.3408291775542037
536709,0.00019297426198888786,0.00827388317327532,0.38203240697135615,0.1829010902347449,4.385555555555555,9900,129,0.01652052449408735,0.33155645354674734
536135,0.026920172029504558,0.046407353735899576,0.5710037055676991,0.09560753610503822,4.657795076793604,9506,271,1.406678624575278,1.9761177320254084
538052,0.02730886605668476,0.03970876095108888,0.5791091774780757,0.10532423768344075,4.672228717185673,9409,216,1.1992755138121545,2.0516103344273406
536618,0.00019407695868173226,0.008284516892810371,0.3819804554829874,0.18305483159793515,4.3316,10000,117,0.016567294988993807,0.3475082892199752
536383,0.026741042609524784,0.04617384127953934,0.5705679945034738,0.09590797403334854,4.615926783084368,9506,247,1.406953751399421,2.0700709185295296
529111,0.019560226095945262,0.09760458200046328,0.611975654058838,0.13768559203095115,5.086147086031453,8648,964,3.6390172084574006,4.424668468900307
527218,0.017358465008420105,0.10080894567966676,0.5993003319727721,0.11163606857676646,5.291039426523297,8370,1007,3.4648765925031118,4.311916865413782
527727,0.01796548547473113,0.09933001767255269,0.5940173733346271,0.1687149549427731,4.96450046253469,8648,684,2.415954998653068,2.111613509312026
538279,0.00019269841182324677,0.000285320416340161,0.39132987584212553,0.20301310180127166,4.366760387378944,9603,83,-0.1364441382289527,0.36087998869989185
529858,0.00019752446570700286,0.05592273380792814,0.4230386684859919,0.17602014391450607,4.49324024822695,9024,674,2.6572512892154467,1.9926905210566637
529474,0.019424703504120306,0.09742920958596363,0.590828315898603,0.16477557519874103,5.054494138080765,9212,623,2.5021940008139127,2.1272171358935865
529312,0.012205286759538718,0.08935744984601249,0.4879430805937811,0.11264374769059252,4.69870528856704,9114,518,2.548353221787664,2.391040783851746
534348,0.00985073250600449,0.019489695873942683,0.3998804915122189,0.15931304370916333,4.385816932208685,9603,100,0.2695322812816479,0.40491038583650135
529393,0.019483669510898433,0.0975769573653343,0.5912342919674058,0.162892233751751,5.090229079008883,8556,653,2.363375167709313,2.1532870834705475
529166,0.0125008561970421,0.08998070017996435,0.4893564637289471,0.11377326076723152,4.920492721164614,8930,650,2.5890075620797055,2.3531569634798073
529092,0.012755606186179288,0.09392755223920418,0.502431940450111,0.10722521560850098,4.859217381665004,9021,613,2.7554325310186147,2.628408175306425
524193,0.3573399582134898,0.127443858436922,0.49565012998578356,0.18307097835297054,4.739897959183674,9800,446,1.8577866140586055,2.6096745713435623
514793,0.9193801448227636,0.20602186299246053,0.5496924558413893,0.20169155931306718,4.616780045351474,9702,374,1.946089315935138,2.528161151446066
518789,0.8694163635539549,0.15857905196419061,0.5854929056006348,0.1493354953474845,4.751015307716338,9603,350,1.8126308125863337,1.9162497232602644
518469,0.8701612997712095,0.15953509717989484,0.591538582892516,0.15009127545112547,4.734485630987089,9604,356,1.870601966615165,2.1441990127557973
518257,0.87112176140957,0.15947265066286695,0.5897105296307981,0.14741144299682582,4.7669017905588715,9215,465,1.839379268351059,2.0651116544729873
513958,0.922295854983514,0.18720991030645914,0.5946501689715775,0.17017546789138607,4.635955514743394,9801,339,1.7903562469785528,2.0613546549599535
512127,0.9758367139260243,0.2113477512326241,0.6561324858924183,0.17855376204192192,4.7166805497709285,9604,357,1.8669593856200966,2.563060427412349
