N,R,T,M,A,S,S_am,max,skew_a,skew_g
543857,0.14527708051355623,0.008323636617319708,0.6823763454624455,0.4621924284078781,10.867305458768874,6888,117,4.078727153504031,1.1900106751358943
526900,0.03329292444240395,0.02819751410563261,0.7189899202810585,0.38534216118419456,10.088492063492064,5040,164,4.059819756595938,1.7638318923839875
523832,0.1974551726753887,0.020661746197821507,0.7161285816379513,0.44533022816982487,10.236528028933092,5530,82,3.5626980715906384,1.209662861933251
531290,0.1731988642724118,0.0172926610481174,0.7085062126969925,0.4502794964620189,10.769374819936617,6942,96,3.7708102569484523,1.1377062727194167
514787,0.18144881933456444,0.025960595956247435,0.729075094239867,0.4136939487232188,9.933980213089802,5256,134,3.8435025944512047,1.480231565214909
553003,0.07386642598693005,0.00186883391932396,0.6702576236280553,0.4738993774499504,10.952173338618048,7569,86,3.967809947609745,0.8695331369665591
542007,0.11793203580755389,0.013265132425159514,0.6874911352303268,0.46381213655298464,10.640358612580835,6804,82,3.7218854411768563,0.9881662627687586
523878,0.15195316047473195,0.02208011255346896,0.7144969604825739,0.42612065342245165,10.568648648648649,5550,116,3.8551638991235366,1.3873156807778344
542314,0.131271312749668,0.01143495513120202,0.6854092723692975,0.4603361458340029,10.634071810542398,6545,96,3.936239875554064,1.0847667212787382
528299,0.18051668482632913,0.018695194813089264,0.7115317387445023,0.4468602783274954,10.808401475068141,6237,91,3.7411100676177393,1.123789796019853
545970,0.10204154469230015,0.008517054245338204,0.6805749200910817,0.45909384980249046,11.284957315278186,6794,108,4.10577507080774,1.2399738393919715
551080,0.07422338635389585,0.0018681908256805335,0.6707478707983286,0.4636279827027647,10.903605015673982,7656,113,4.249350673303732,1.4343975551151562
532062,0.03111745594890036,0.02440511151767521,0.7138277460035751,0.41020020555346204,10.762222222222222,4950,144,3.926007613509192,1.6314074628062338
537082,0.2143778425342813,0.012351908424698894,0.7044742649446348,0.46244694241551465,10.975507765830347,6696,82,3.7305684064352107,0.8999914081335146
542168,0.13202172836298384,0.011499857467705064,0.6923023768078109,0.4592468667233231,11.05589430894309,6888,95,3.9434987986180396,0.978659473784821
536191,0.03190737197158888,0.021641056089718738,0.690772477765843,0.42925754804994104,10.964351851851852,6480,156,3.836365833913139,1.441016137935971
532301,0.0526051372286755,0.024545262808946977,0.6952881068797503,0.4355442242210371,11.071428571428571,4900,80,3.5417755903982737,1.238672031572844
552250,0.09542568603366078,0.0018876328000081207,0.6806807990171391,0.4746630950030428,10.88153696767929,7209,85,3.957507824408591,0.8926867785783917
526020,0.1517759354183086,0.022342295555256565,0.7130598289980626,0.44068272392571795,10.755494505494505,5460,106,3.582142917691926,1.2237637486354065
540718,0.11908031230080268,0.013108702820945334,0.6884446521185196,0.45528090805267557,10.910119047619048,6720,103,3.975462606849719,1.1549169783637183
546596,0.025901789722587328,0.01246328434517854,0.6970052605878495,0.45653422724946413,10.859651898734176,6320,96,3.9439472185076263,1.2365933411693357
536373,0.03206199154402777,0.02162109793784677,0.6896301004564428,0.430680591683097,10.986457204767063,5538,136,3.8175147799352738,1.4694900554218635
530256,0.05190114006726137,0.024084119563737835,0.7130122493417433,0.41303346479559866,10.919407894736842,5472,174,3.931605418695629,1.482516540456883
512570,0.27824836470927755,0.02090799140055298,0.7339864993487839,0.43118175522672264,10.961914490004377,6853,120,3.7564747792397135,1.2747046480112656
534619,0.17332436056844147,0.01572184795036258,0.6999005885782353,0.456179918275103,10.333903523776941,5846,87,3.7136289540007508,1.0592630769804692
544363,0.12334807125828653,0.010148280050932544,0.6903045581030244,0.46163091049510285,10.928571428571429,6160,95,3.9706132669944916,1.1387046831354404
528395,0.033487020666674236,0.02893508900614211,0.7152178463736343,0.4161090270413101,10.630181086519114,4970,112,3.5702845666752614,1.4331164288297125
530876,0.122856908190325,0.020014503468758875,0.6999813190809854,0.4409510839428478,10.561392405063291,6320,103,3.7979865198316403,1.2570319335064235
516895,0.2598795654940794,0.020442587125251887,0.7287473602798255,0.44330752988180433,10.733961640211641,6048,86,3.5424365532355577,1.0775959114012545
535496,0.21453084752631063,0.01222008211257393,0.7025547659644287,0.45817335288727606,10.50176282051282,6240,104,3.94469858839106,1.1314061118141603
531469,0.21753683600781631,0.015169952701074699,0.7099384795122532,0.456451133345879,10.68533574224631,6642,90,3.7203886651200757,0.9765155381740646
547967,0.024107768662007496,0.010900881108024814,0.690609249686468,0.46008012575895507,11.125390450691656,6723,94,3.960206721290154,1.1313672921011126
533706,0.03155778234326022,0.024946516412256765,0.709667434335743,0.43228438197300906,10.953837492963032,5329,86,3.5608747224659267,1.357130558172702
545021,0.024570159966579592,0.013653462462164891,0.6783817131156532,0.45505920445279285,10.369763513513513,5920,97,3.9195585295865745,1.2305331364134582
536409,0.22332278835101568,0.011553825106067039,0.7056392798615463,0.45921757462703444,10.270554242185447,7614,107,3.901930312225156,1.0092508796054438
531887,0.17437902817003403,0.01544727791701408,0.7130408865381366,0.4439779765406942,11.04587542087542,7128,118,4.024615378060179,1.3616330515925914
530246,0.05362066740315706,0.026108091465760257,0.7041977193840715,0.42967667757878764,11.004637581587083,5822,129,3.5392835662463598,1.3697574589617483
544051,0.12343958438429761,0.010223590719068238,0.684374292361856,0.46076478504060403,10.941893004115226,6075,102,3.9810697105250843,1.0620473316898253
542497,0.09536508544535709,0.012868195379587282,0.7008721073982629,0.45767836914328885,11.20895061728395,6480,102,3.9277276712448033,1.1918969268905342
528536,0.2523777248714793,0.015199256415647169,0.7128856587030881,0.45534121408932265,10.633344187561056,6142,89,3.692109812797432,0.98376318805012
550737,0.09589329668958521,0.001855921112050934,0.676995226714391,0.46378012165621635,10.351461165807157,6399,112,4.2525157426982325,1.3472732861796457
537265,0.2232678581165045,0.01168428134355163,0.698234097276943,0.4630844448055298,10.8517536103743,6786,87,3.7720636814775843,0.9267489219226894
546747,0.02557474291548828,0.012420485324088168,0.6938947606865065,0.4577276545530498,11.23950204384987,5382,97,3.96118292085509,1.2372378217412678
545540,0.024822186404239163,0.013634460812004034,0.6887386029176406,0.4558610762505557,11.313731773754206,6241,99,3.9182165274606247,1.1616634015878904
514209,0.265384247296392,0.021643313585918672,0.733331431081506,0.4396630549626053,10.917221852098601,6004,79,3.524003748593245,1.0554978047445642
526498,0.25397151574234106,0.015175368372046178,0.7261557887737008,0.4474365308651298,11.108689458689458,7020,110,3.8935785312811357,1.1381774944146272
528872,0.2187550142251276,0.015087632269302638,0.7225351145884393,0.4459941623060324,10.839220633585645,7134,115,3.991771021699425,1.218694618958898
542621,0.09862431114105072,0.01273326753167276,0.6858776411424996,0.4591631014082647,11.043491037320011,6806,110,3.9019373003921296,1.077922248882968
547909,0.024382793078077447,0.010957462799555924,0.6734667509059026,0.4603500399852124,10.846486846486847,6006,95,3.9589353068684985,1.2243033176634444
528380,0.05385123944134128,0.025533830547338557,0.7169699828821385,0.4096224092928141,10.990262563032516,5751,136,3.8996928353575195,1.8019946649373688
531311,0.12166974796510292,0.020012967656286917,0.7001355007541997,0.4407409479274513,10.51265060240964,6640,97,3.798919916293087,1.2069485109879756
534003,0.1705233312336932,0.01625894435387041,0.6989510746468204,0.4546108035266496,10.34823316218665,6622,90,3.692615741343209,1.0425812426709902
526498,0.12914443399797312,0.023412425046024973,0.7115200953726815,0.4392838337863679,10.692987012987013,5775,96,3.5205346847189607,1.2475779796425517
541397,0.05050911343871338,0.015836903247864652,0.6924836726083314,0.44753815127309465,10.825924608819346,5624,117,3.9414680057774483,1.3126927513754254
511412,0.29529175076640873,0.02089976103568842,0.7433828189781196,0.4318017811569458,11.197325505544683,6132,96,3.6839762616214156,1.2087928251519755
514459,0.2628354806820317,0.02080954421934392,0.7321884512029039,0.4318498406108683,10.83966033966034,6006,111,3.8036064687678004,1.4934351638522396
542476,0.09614208596236433,0.012861763118015323,0.6856164983819725,0.45614545990134914,10.808837503959456,6314,110,3.9456340996919983,1.0987472213632214
538573,0.2135528090362906,0.011083994375855569,0.7001469799210316,0.4633429272754041,10.77578659370725,7310,92,3.7932082546904886,0.9582007039329825
541184,0.05044933555591869,0.015778486566187827,0.7085163188597398,0.4476100494536198,10.717196665637543,6478,103,3.9507488303828335,1.3680363990906699
511379,0.2688132532607323,0.02214123161407588,0.7417853475490209,0.4255613261243398,11.050844594594595,5920,107,3.7809739743844704,1.3351863250312297
524404,0.13815328478149433,0.023314084734269866,0.7136182249341388,0.43148048514898213,11.267229254571026,5688,105,3.7253403497043585,1.2922136495894263
527301,0.1285121437386239,0.023348470006793264,0.7215567293521188,0.43997256895280457,10.224333333333334,6000,104,3.541561686507823,1.226950756653668
549349,0.10393855695451132,0.0061827140347177215,0.6840854131906586,0.47152231564603414,11.029517738359202,7216,81,3.8713353455338613,0.9258530464117747
540553,0.06675415022969505,0.015599794180368148,0.6947432024487248,0.44783422773296006,10.299506387921022,6888,104,3.9373844149851633,1.3584570944768417
540868,0.1538325304762752,0.011511799276932709,0.7084019231312121,0.4593813209705808,11.45368492224476,7395,93,3.951075891869708,1.0783564120837097
542502,0.1413265152801117,0.011629645953600724,0.6881364146541984,0.4641081613427167,10.633791094465252,7209,86,3.804560766587793,0.9632023110691076
512559,0.29415719807415686,0.02073012327019959,0.7365223221994192,0.43970755971704856,10.523684210526316,6080,82,3.547767967832781,1.0341778500560195
522099,0.18578572078298988,0.022218956672296362,0.7169835258184489,0.4414931042598783,10.752461322081576,5688,80,3.5204209946984406,1.1139210344214903
549216,0.10413594485460921,0.006215594298025365,0.6746208052428131,0.4704458170670816,11.078267045454545,7040,88,3.8724227192790477,0.8444773911901859
542849,0.04836812022661686,0.014652907088989689,0.7047365827627363,0.4497717585097763,11.219213706593239,6537,105,3.960422771001689,1.2980412852924887
537166,0.21389980703184888,0.01095740963874823,0.695672339822679,0.458656394787234,10.73573995936865,6399,104,3.993107566997092,1.1926904008435562
541509,0.15394883185485542,0.011624562046089396,0.6967944963866359,0.4632193627844382,10.807954710407897,6889,95,3.7967992219285502,0.9682805967889068
543583,0.09865783496398153,0.012856881840364721,0.6822939749680234,0.4628305208524364,10.89530900967982,6715,81,3.765838463605985,0.993922052291934
542064,0.0634887158030672,0.014538952012988514,0.7029210213950607,0.4504591358503497,11.043456543456543,6006,108,3.9692593217292083,1.275628552441819
532352,0.17045422180775707,0.016104272343819823,0.7141799455855832,0.44702499489423964,10.822464348662074,6241,125,3.9250333005836535,1.173940806826878
547814,0.07890897501295538,0.009463535332761633,0.6759877958506448,0.46860895054031826,10.92434501030321,6794,85,3.7874168711053566,0.9491546687357116
547691,0.1489801531250938,0.006086927289364122,0.6868052152044446,0.47143748715853195,10.870411880078453,7138,80,3.8767867883863905,0.8285235866859729
544224,0.08179179039910633,0.012150178324439551,0.6826776435462185,0.45421172298003054,10.961193611655926,7138,108,3.977024220131241,1.196875649297695
525639,0.13746038868053742,0.0235032097456457,0.7130283519953117,0.43758721257060623,11.126422047748758,6241,95,3.557886606162284,1.2623367134042043
542472,0.04872617998328008,0.01467270237371493,0.6912981475075565,0.4483750283397814,10.989257655924323,6237,113,3.990411878515516,1.3096899956550434
540946,0.14175084202430197,0.01150755384749787,0.6899096251579465,0.4583067305650156,10.92954042081949,7224,99,3.9989294235575534,1.1041128685695851
537233,0.168253935987478,0.013514992318999358,0.7128330934380066,0.45587498472116467,11.227886710239652,6885,108,3.9064006793269836,1.1422426677041926
546364,0.1158399504039216,0.009240388922455179,0.6876608030564703,0.46890172753394416,11.011764705882353,7055,80,3.7863871905772433,0.8870400307413608
521335,0.2001724379237756,0.02199938891920981,0.7262552157839756,0.44101693061358094,11.094322344322345,6552,82,3.5447514872914585,1.1307583571789974
540456,0.06613287339331646,0.015608688328586197,0.6938001666194852,0.4476612575820483,10.802607691038125,6059,111,3.93814071628436,1.2821774986811858
547619,0.06811364137555294,0.008447883878367457,0.6749034975511967,0.46182435540375605,11.158627087198516,6468,105,4.048715549589601,1.1346228287524438
532518,0.0669702317088666,0.02298935445841645,0.710571452816786,0.4331667904592337,10.609918699186991,6150,112,3.717848528557881,1.4378938986790746
541188,0.09018857189930117,0.014300818405732009,0.6864637525633864,0.4541816255042677,10.786160337552742,5925,96,3.909497652510982,1.1721954353196022
542114,0.0634528698747312,0.014493457185516234,0.6842496595477696,0.44883621057654866,10.508282892640969,6278,112,3.9814845534882797,1.2958030617417402
547860,0.07834650745803864,0.009431240077921229,0.6757149601597274,0.4679822711906382,11.389706976052357,6723,85,3.8083811450315244,0.9506571047424776
515193,0.27248236562930583,0.02071715136964908,0.7329805922033922,0.44105178457830724,10.471668742216687,6424,80,3.5440777007193547,1.0961462652344587
532219,0.06759163935970174,0.022943195261523445,0.6954692786008337,0.4334581198802839,10.796575342465754,5840,96,3.6904066168679135,1.3506787756213428
548683,0.06832297381276975,0.008601276661657921,0.6742790144678682,0.46886480024069865,10.804101534490176,6973,84,3.814919372465061,0.9043530837880074
538062,0.16768788117673508,0.013580204697148232,0.6940810418852715,0.4614005790288628,10.60644641418211,6205,84,3.747649108330112,0.977191344865398
516240,0.22767966769918213,0.023049540121674556,0.7300603121018071,0.4364506634359677,10.312136752136752,5850,94,3.5427747070927973,1.2724188895697022
521389,0.1993491323464901,0.02195765353755951,0.7182815832137133,0.4420401565957485,10.827483327483327,5698,82,3.548100282151458,1.0872644088900096
522365,0.18551914942042091,0.022187690127409974,0.717177363587502,0.44193180463253967,10.684,5250,98,3.5337332476538643,1.1541167364320237
518122,0.2585764848912681,0.019604385851948795,0.7299827019444144,0.4413758526575687,10.264957264957266,6318,90,3.671771511727893,1.1397278441228822
546326,0.10300937473890334,0.00826007516966741,0.6786026660384245,0.461090079609339,10.880329218106995,6075,107,4.059571827938476,1.1651827216912465
544668,0.08175481990973278,0.012271887043878025,0.6872030764578206,0.4640135971833477,10.85341459603063,6399,81,3.7894742984556062,1.000356728358666
529157,0.1143606477387088,0.02137096738076023,0.7175697039873946,0.43193288775231714,11.072554112554112,5775,107,3.840626984728076,1.4229061561232987
516111,0.22817201937295722,0.02286124944510545,0.7394972539100286,0.43728222920914683,10.641181988742964,6396,89,3.543901882617644,1.125808422124829
538327,0.060909665146541746,0.018938020375160812,0.689322293337959,0.4453694858847104,10.814090019569472,5621,94,3.765596144574859,1.1845542894714853
547769,0.14905156746933212,0.006084961018250425,0.6802578623680225,0.47139424506738786,10.67016300496102,7055,80,3.8555416441537296,0.8944215904276571
546331,0.11588797028293045,0.009222035805026738,0.6800174742759711,0.4677843876151352,11.396084337349398,7304,83,3.804750964829904,0.9001307656396798
541946,0.09026668262880123,0.014488370252792584,0.7025934761015539,0.4594675259330754,10.784051724137932,6960,92,3.7475482459420926,1.0145042845457115
525217,0.16905766629148808,0.020495084755452427,0.7137719863650852,0.43732446892549315,10.88226114097451,5767,103,3.8212061081102124,1.3570225790502315
527045,0.23813349406277093,0.01639641989513496,0.7149888878039734,0.45027720588963416,10.914515863882952,6083,94,3.7612033679576604,1.0791123316755524
514993,0.24314251926242558,0.022773456561125675,0.7320358056682508,0.43813863851614465,11.020289855072464,5175,83,3.5306475691319243,1.1591939700038971
537024,0.20697510101192942,0.012040051154168294,0.7038668159572923,0.45861595208344164,10.619908204245554,6972,98,3.8971284011814387,1.0645764463102447
514782,0.27295272370358253,0.02074298622885366,0.7335415360828651,0.44124633097035953,10.497777777777777,6075,80,3.530555054273616,1.1214107512584421
543331,0.0034286491867386686,0.016544508015195556,0.6819021574585564,0.4427776987219836,11.581025641025642,5850,99,3.964459367818999,1.524865168667682
538181,0.06103433236979563,0.019002198527677733,0.6972797552408335,0.4459678068108208,11.42418454305025,6806,122,3.754380739316636,1.2904112418925524
530938,0.11336839686989829,0.021749614856337657,0.7004546263999158,0.4447388175094471,11.04442798963347,5402,82,3.5650253939907564,1.090307494750908
536993,0.20705538753785482,0.011960628554644736,0.6980034899685484,0.45888410252584516,10.56671826625387,6460,92,3.90521812465364,1.0551163981274982
517358,0.2254879775309354,0.02234239645842251,0.7380719762149859,0.4382212178637174,11.032281205164994,6970,87,3.5517610840460283,1.1472045930504116
524409,0.12661104059932216,0.024722167380116886,0.713425421064181,0.42834973801075965,11.022079772079772,5616,140,3.6497712578218175,1.3295496328498824
544413,0.0033201063665206274,0.01700479729604601,0.6790117219694898,0.4549943151622668,10.907520476545049,6715,90,3.660182648513975,1.199831276608254
518291,0.25865549994893267,0.019633913582442097,0.729929070510412,0.44100561579843717,10.337629588119922,7138,87,3.6635495869546584,1.2700761126861717
546330,0.010995638766573355,0.013933647655827637,0.6871823408300008,0.45548718558422124,10.625039569484015,6318,99,3.8758697041862757,1.1237066993665192
520255,0.12703785103785104,0.024251215871006888,0.7258217044748989,0.3850623564084921,10.658955823293173,6225,358,4.335586653914947,1.801862296518392
547772,0.10314358580008372,0.008365566366012805,0.7006116590515685,0.46902477340170096,10.822784810126583,6162,87,3.8188643129416553,0.9599823622779805
516240,0.24072751970883519,0.02199598716515306,0.7407777317706218,0.4391918908758073,10.570117728531857,5776,97,3.5534531347938567,1.1479914668447548
537042,0.12808369305774212,0.015083238033113558,0.692296446172207,0.45000641974776606,10.737213403880071,6237,115,3.965301278424282,1.2658605599258883
527064,0.2383098600739269,0.016414637078285634,0.7152550173090081,0.4501459247123602,11.465676660128887,7138,95,3.7561255244621874,1.0446416945615389
518707,0.26209709375620427,0.019168988789243696,0.7298780791363303,0.4400458073077196,10.733344437041971,6004,95,3.7192095858119862,1.1156548035500968
517652,0.2121918854142424,0.02299942672030721,0.7289928850135124,0.4349389585248177,10.72491740566858,5751,92,3.6211086701833652,1.2261998313653548
517137,0.22534094014395317,0.022396350236131575,0.7295333979353913,0.438589547551287,10.051713491818463,6478,91,3.5517597967718584,1.2398991120570926
526863,0.1683769416795406,0.02064638187858361,0.7121296746652859,0.4476315304273208,10.524826388888888,5760,88,3.5642722015414217,1.15792172749252
547931,0.0031937223875241525,0.011046051513494675,0.6995387155188424,0.45511352645459713,11.139512595837896,7304,115,4.053550497509062,1.3395535114029087
530360,0.15260121144417751,0.009356208904237459,0.701703509102586,0.41454865669164276,10.862468931234465,6035,164,4.448495592359856,2.8278064539769767
535833,0.014177155695476803,0.0235152412310202,0.6997302883306868,0.42726006552183443,10.986880185220915,5183,117,3.7413973045957336,1.460870196814558
534299,0.11052785139636927,0.018849095311837767,0.695432902673849,0.44842721845709427,10.918522267206479,5928,92,3.71574791606107,1.1301299412181431
544089,0.10363260172826484,0.010283727296267526,0.6800787562508541,0.4576544760943098,10.550464493780508,6351,109,4.067417713521958,1.2997026756005354
534381,0.15248915657563766,0.00948471416335658,0.7105109318540968,0.4299686883891695,11.016692749087115,5751,164,4.418305356250119,2.3038707263998472
514806,0.2428299060774926,0.02281298945330038,0.7295882303409867,0.436408631552002,10.73549235574552,6083,89,3.5421428948668443,1.0736106497208349
520880,0.2514065839194695,0.01897961463200187,0.7279957073788179,0.44653294894596596,10.773245819659321,6399,85,3.598730869996182,1.112952008802814
518685,0.26253010005780025,0.019090964385373135,0.7306045294584093,0.43983824283693423,10.7279593318809,6885,101,3.721121242297063,1.0546171694797797
534798,0.07778650010623579,0.009658876756468857,0.694828796950053,0.4123592558841098,10.255439161966157,6205,169,4.47584865497254,2.8312446712277644
529603,0.18750152750237475,0.01772134499799348,0.710628727251713,0.44985092779585256,11.043581734344787,6723,97,3.7168190372812386,1.0811751451122402
519781,0.2528012557008172,0.018962841714002115,0.7284669454390756,0.4433958630107307,10.607028265851795,6545,102,3.727468198010712,1.217647882807766
549316,0.003065739250169588,0.011263517097391079,0.672035018441324,0.46544070396191467,11.159810126582279,6320,84,3.785881433281947,0.9724250846591019
515583,0.2408284454062748,0.022121422507499496,0.7309661802592275,0.43865432779135827,11.10766141489033,6474,85,3.550513370611193,1.1923857681189598
489375,0.2491711501070109,0.030557007882722264,0.7555883679896095,0.3179043038412723,10.193537056550754,5694,339,4.546042898972051,2.1509405711702656
546101,0.010992554162774703,0.013884242230472023,0.6773135589655528,0.4538120820780689,11.106899055918664,6885,98,3.91086206175258,1.179783380253157
531031,0.1111421746985455,0.018504012397552644,0.716587436814355,0.43031942613017926,11.03358710255262,6699,126,4.033774505477163,1.6218147283435598
502804,0.13172669390239486,0.02766585504415924,0.7429125322324434,0.3043109624018384,10.050995024875622,5628,342,5.0958728486954845,2.981688348435895
549052,0.07889334626223841,0.007045019396908789,0.67407367752387,0.46622248332773436,10.902270210409744,7224,91,3.9781349535851933,1.0326605163266591
516605,0.2949475937437911,0.01842010519546719,0.7382527523303338,0.4452468065417125,10.705037015532007,6889,84,3.5781926036024427,1.0590920854752857
512698,0.21492933096444009,0.023662834559277184,0.731304487078074,0.40903979942442786,10.529833333333332,6000,125,3.9656970343177007,1.6839412571293688
538828,0.12791498877069135,0.01531130225539868,0.6915616378622985,0.4587866349376457,10.576230849323219,6723,79,3.694251243003721,0.9805333653804926
535873,0.014268193912275079,0.0235051409082453,0.6999646938077949,0.4256011745337207,11.089324618736384,5508,133,3.7660153476969724,1.470617815342914
495825,0.2475834935085662,0.029541032783181494,0.7450644050920373,0.354023189386212,11.01875239188672,5226,232,4.314796431839523,2.038869279142799
538570,0.07970934008069923,0.006590147478513892,0.689946671848831,0.4233078547741335,10.95,5880,163,4.449554359824549,2.7802371634907024
525541,0.1894190593425423,0.017601161584788184,0.723149551017875,0.4323783468025756,10.643218623481781,5928,121,4.042119574969465,1.5263629777290755
546340,0.10128655445142973,0.008648378480954167,0.6862726070730832,0.4616637902290001,11.115277777777777,6480,97,4.048179203990975,1.1333017591675145
538671,0.07803733997674159,0.00986875814431812,0.7069727441897632,0.4293343664878649,10.889634146341463,6560,135,4.3320998011390905,2.22551240357331
543820,0.16988007185294185,0.008910604668740454,0.6959654876583569,0.4674764726439216,10.59969040247678,6460,88,3.836894243271596,0.8848973052879916
